Problem File,Number of Steps,States Visited,
logistics_graphplan/p4-2-3-1-8-1.pl,15,456,102.012715802
logistics_graphplan/p4-2-3-2-8-1.pl,15,47,16.889254713
logistics_graphplan/p4-2-3-3-8-1.pl,15,30,12.442725689
logistics_graphplan/p4-2-4-1-8-1.pl,17,18,5.850585599
logistics_graphplan/p4-2-4-2-8-1.pl,17,18,7.760582314
logistics_graphplan/p4-2-4-3-8-1.pl,17,80,64.403760196
logistics_graphplan/p4-3-1-1-4-1.pl,12,236,61.717895391
logistics_graphplan/p4-3-1-1-8-1.pl,8,18,12.232091477
logistics_graphplan/p4-3-1-2-12-1.pl,11,232,743.516002123
logistics_graphplan/p4-3-1-2-4-1.pl,12,221,82.372201778
logistics_graphplan/p4-3-1-2-8-1.pl,8,45,36.353112849
logistics_graphplan/p4-3-1-3-12-1.pl,11,80,352.984432079
logistics_graphplan/p4-3-1-3-4-1.pl,11,74,31.121610433
logistics_graphplan/p4-3-1-3-8-1.pl,8,24,24.980644142
logistics_graphplan/p4-3-2-1-8-1.pl,9,24,16.186276683
logistics_graphplan/p4-3-2-2-8-1.pl,9,10,7.306982757
logistics_graphplan/p4-3-2-3-4-1.pl,16,312,204.319114983
logistics_graphplan/p4-3-2-3-8-1.pl,9,10,10.324335244
logistics_graphplan/p4-3-3-1-4-1.pl,15,249,63.412684899
logistics_graphplan/p4-3-3-1-8-1.pl,19,99,152.930565677
logistics_graphplan/p4-3-3-2-4-1.pl,15,466,165.92702898
logistics_graphplan/p4-3-3-2-8-1.pl,19,624,877.954264207
logistics_graphplan/p4-3-3-3-4-1.pl,15,619,294.961251691
logistics_graphplan/p4-3-4-1-4-1.pl,18,299,79.624115081
logistics_graphplan/p4-3-4-1-8-1.pl,16,371,343.539092269
logistics_graphplan/p4-3-4-2-4-1.pl,17,56,19.471811507
logistics_graphplan/p4-3-4-2-8-1.pl,16,151,186.826826302
logistics_graphplan/p4-3-4-3-4-1.pl,17,99,39.915106089
logistics_graphplan/p4-3-4-3-8-1.pl,16,350,881.810271295
