Problem File,Number of Steps,States Visited,
miconic_graphplan/p11-06.pl,20,28,0.366449845
miconic_graphplan/p11-07.pl,23,39,0.52986442
miconic_graphplan/p11-08.pl,25,183,2.44724155
miconic_graphplan/p11-10.pl,29,154,1.95866082
miconic_graphplan/p12-06.pl,20,34,0.526179841
miconic_graphplan/p12-07.pl,23,70,1.322750799
miconic_graphplan/p12-08.pl,25,32,0.582927049
miconic_graphplan/p12-09.pl,27,56,1.068644442
miconic_graphplan/p13-06.pl,18,23,0.517442802
miconic_graphplan/p13-07.pl,23,31,0.71311094
miconic_graphplan/p13-08.pl,23,58,1.231481907
miconic_graphplan/p13-09.pl,27,69,1.682277246
miconic_graphplan/p13-10.pl,33,50,1.225384133
miconic_graphplan/p14-06.pl,21,49,1.410467217
miconic_graphplan/p14-07.pl,23,72,2.099672019
miconic_graphplan/p14-09.pl,27,46,1.504229176
miconic_graphplan/p14-10.pl,30,62,2.073029079
miconic_graphplan/p15-06.pl,19,27,0.94499599
miconic_graphplan/p15-07.pl,25,40,1.51448894
miconic_graphplan/p15-08.pl,26,42,1.647008299
miconic_graphplan/p15-09.pl,28,38,1.523990571
miconic_graphplan/p15-10.pl,29,150,5.741356882
miconic_graphplan/p16-06.pl,21,29,1.305109784
miconic_graphplan/p16-07.pl,22,35,1.619947874
miconic_graphplan/p16-08.pl,25,32,1.535181888
miconic_graphplan/p16-10.pl,32,90,4.55428559
miconic_graphplan/p17-06.pl,22,35,2.088066993
miconic_graphplan/p17-07.pl,25,58,3.631755337
miconic_graphplan/p17-08.pl,27,592,28.814154148
miconic_graphplan/p17-09.pl,30,49,3.292444088
miconic_graphplan/p17-10.pl,33,46,3.02580874
miconic_graphplan/p18-06.pl,20,32,2.408555222
miconic_graphplan/p18-07.pl,24,37,2.940114239
miconic_graphplan/p18-08.pl,26,78,5.890446389
miconic_graphplan/p18-09.pl,29,79,6.616355857
miconic_graphplan/p18-10.pl,33,53,4.486732468
miconic_graphplan/p19-06.pl,19,30,2.822847625
miconic_graphplan/p19-07.pl,25,33,3.313921477
miconic_graphplan/p19-08.pl,28,40,4.085551698
miconic_graphplan/p19-09.pl,30,86,8.916689255
miconic_graphplan/p19-10.pl,33,70,7.54431345
miconic_graphplan/p20-06.pl,20,26,2.850311389
miconic_graphplan/p20-07.pl,25,46,5.701939506
miconic_graphplan/p20-08.pl,25,128,14.280721962
miconic_graphplan/p20-09.pl,30,48,6.136373006
miconic_graphplan/p20-10.pl,33,73,9.267950643
miconic_graphplan/p21-06.pl,21,27,3.990459496
miconic_graphplan/p21-07.pl,25,50,7.308272114
miconic_graphplan/p21-08.pl,27,37,5.621327185
miconic_graphplan/p21-09.pl,29,52,7.873346234
miconic_graphplan/p21-10.pl,33,49,7.762158817
miconic_graphplan/p22-06.pl,20,30,5.328798277
miconic_graphplan/p22-07.pl,26,40,7.017480199
miconic_graphplan/p22-08.pl,27,35,6.520095355
miconic_graphplan/p23-06.pl,22,33,7.0173571
miconic_graphplan/p23-07.pl,24,34,7.282309232
miconic_graphplan/p23-08.pl,29,53,12.098466064
miconic_graphplan/p23-09.pl,31,50,11.496689839
miconic_graphplan/p23-10.pl,31,117,26.105137188
miconic_graphplan/p24-06.pl,22,31,7.799542036
miconic_graphplan/p24-07.pl,26,80,22.182603184
miconic_graphplan/p24-08.pl,28,79,22.606076327
miconic_graphplan/p24-09.pl,32,64,18.004005586
miconic_graphplan/p24-10.pl,34,59,16.91148911
miconic_graphplan/p25-06.pl,21,34,10.72369545
miconic_graphplan/p25-07.pl,23,34,10.603268808
miconic_graphplan/p25-08.pl,30,36,11.584607236
miconic_graphplan/p25-09.pl,33,47,15.581999366
miconic_graphplan/p25-10.pl,35,55,18.444498895
miconic_graphplan/p26-06.pl,22,30,11.118341195
miconic_graphplan/p26-07.pl,26,39,15.295279096
miconic_graphplan/p26-08.pl,27,44,16.804207638
miconic_graphplan/p26-09.pl,30,44,16.17195342
miconic_graphplan/p26-10.pl,37,71,29.37109945
miconic_graphplan/p27-06.pl,22,28,12.318243261
miconic_graphplan/p27-07.pl,25,56,24.330528864
miconic_graphplan/p27-08.pl,30,48,21.294160743
miconic_graphplan/p27-10.pl,34,52,23.602974602
miconic_graphplan/p28-06.pl,23,29,15.721369737
miconic_graphplan/p28-07.pl,25,29,13.76214257
miconic_graphplan/p28-08.pl,29,42,23.178087077
miconic_graphplan/p28-09.pl,32,43,24.451373749
miconic_graphplan/p28-10.pl,36,74,42.900940368
miconic_graphplan/p29-06.pl,22,39,25.253028318
miconic_graphplan/p29-07.pl,26,30,17.372676119
miconic_graphplan/p29-08.pl,28,32,19.82911984
miconic_graphplan/p29-09.pl,32,61,41.074439629
miconic_graphplan/p29-10.pl,34,49,32.609794668
miconic_graphplan/p30-06.pl,23,36,25.887424692
miconic_graphplan/p30-07.pl,27,43,32.338067158
miconic_graphplan/p30-08.pl,29,62,44.083271659
miconic_graphplan/p30-09.pl,31,71,55.758932147
miconic_graphplan/p30-10.pl,34,65,50.649044931
