Problem File,Number of Steps,States Visited,
logistics_graphplan/p2-1-2-1-2-1.pl,5,6,0.033688711
logistics_graphplan/p2-1-3-1-2-1.pl,6,7,0.042066423
logistics_graphplan/p2-2-1-1-4-1.pl,4,9,0.066429588
logistics_graphplan/p2-2-2-1-2-1.pl,13,14,0.118567195
logistics_graphplan/p2-2-2-1-4-1.pl,13,39,0.461346832
logistics_graphplan/p2-2-3-1-2-1.pl,18,308,1.89218979
logistics_graphplan/p2-2-3-1-4-1.pl,17,353,6.457637532
logistics_graphplan/p2-2-4-1-2-1.pl,9,29,0.186717708
logistics_graphplan/p2-2-4-1-4-1.pl,13,636,7.166314762
logistics_graphplan/p2-3-1-1-2-1.pl,3,4,0.040531337
logistics_graphplan/p2-3-1-1-4-1.pl,3,4,0.066880185
logistics_graphplan/p2-3-2-1-2-1.pl,18,40,0.619591778
logistics_graphplan/p2-3-2-1-4-1.pl,11,12,0.366636735
logistics_graphplan/p2-3-2-1-6-1.pl,10,32,2.663327336
logistics_graphplan/p2-3-3-1-2-1.pl,18,129,2.195759508
logistics_graphplan/p2-3-3-1-4-1.pl,13,326,10.41885293
logistics_graphplan/p2-3-3-1-6-1.pl,15,285,23.001624398
logistics_graphplan/p2-3-4-1-2-1.pl,10,11,0.153416364
logistics_graphplan/p2-3-4-1-4-1.pl,12,244,6.649888456
logistics_graphplan/p3-1-1-1-3-1.pl,4,5,0.034558801
logistics_graphplan/p3-1-1-2-3-1.pl,4,5,0.040534236
logistics_graphplan/p3-1-2-1-3-1.pl,7,10,0.060556355
logistics_graphplan/p3-1-2-2-3-1.pl,6,7,0.063063539
logistics_graphplan/p3-1-3-1-3-1.pl,5,6,0.049253335
logistics_graphplan/p3-1-3-2-3-1.pl,5,6,0.062409776
logistics_graphplan/p3-1-4-1-3-1.pl,9,12,0.106363573
logistics_graphplan/p3-1-4-2-3-1.pl,8,9,0.113846403
logistics_graphplan/p3-2-1-1-3-1.pl,7,8,0.106859288
logistics_graphplan/p3-2-1-1-6-1.pl,10,14,0.721438185
logistics_graphplan/p3-2-1-2-3-1.pl,7,12,0.226914486
logistics_graphplan/p3-2-1-2-6-1.pl,10,14,0.918103503
