Problem File,Number of Steps,States Visited,
freecell_graphplan/p1-4-4-1.pl,5,6,0.489773265
freecell_graphplan/p1-4-4-2.pl,6,7,0.15282353
freecell_graphplan/p1-4-5-1.pl,6,7,0.402429664
freecell_graphplan/p1-4-5-2.pl,5,6,0.139579238
freecell_graphplan/p1-4-6-1.pl,5,6,0.151741101
freecell_graphplan/p1-4-6-2.pl,5,6,0.932136196
freecell_graphplan/p1-4-7-1.pl,5,6,0.1520306
freecell_graphplan/p1-4-7-2.pl,5,6,0.139928006
freecell_graphplan/p1-4-8-1.pl,5,6,0.945490959
freecell_graphplan/p1-4-8-2.pl,5,6,0.380421453
freecell_graphplan/p1-5-4-1.pl,5,6,1.22276556
freecell_graphplan/p1-5-4-2.pl,6,7,0.522769539
freecell_graphplan/p1-5-5-1.pl,6,7,1.362019335
freecell_graphplan/p1-5-5-2.pl,5,6,1.199868134
freecell_graphplan/p1-5-6-1.pl,5,6,2.737971806
freecell_graphplan/p1-5-6-2.pl,5,6,2.682048497
freecell_graphplan/p1-5-7-1.pl,6,7,18.269110045
freecell_graphplan/p1-5-7-2.pl,5,6,2.635325094
freecell_graphplan/p1-5-8-1.pl,5,6,2.734917283
freecell_graphplan/p1-5-8-2.pl,6,7,0.696027211
freecell_graphplan/p1-6-4-1.pl,8,9,67.86133954
freecell_graphplan/p1-6-4-2.pl,9,10,121.612220382
freecell_graphplan/p1-6-5-1.pl,7,8,176.693312341
freecell_graphplan/p1-6-5-2.pl,8,9,27.872662391
freecell_graphplan/p1-6-6-1.pl,7,8,70.614849743
freecell_graphplan/p1-6-6-2.pl,8,9,84.37571247
freecell_graphplan/p1-6-7-1.pl,7,8,145.135144964
freecell_graphplan/p1-6-8-1.pl,7,8,125.28800923
freecell_graphplan/p1-6-8-2.pl,8,9,689.15493145
freecell_graphplan/p1-7-5-1.pl,9,10,497.524332224
freecell_graphplan/p2-04-4-1.pl,12,13,11.081461888
freecell_graphplan/p2-04-4-2.pl,10,11,46.23290723
freecell_graphplan/p2-04-5-1.pl,10,11,159.521066973
freecell_graphplan/p2-04-5-2.pl,9,10,42.167311066
freecell_graphplan/p2-04-6-1.pl,10,11,93.3607479
freecell_graphplan/p2-04-6-2.pl,8,9,35.760645097
freecell_graphplan/p2-04-7-1.pl,10,11,121.791829124
freecell_graphplan/p2-04-7-2.pl,11,12,575.527504686
freecell_graphplan/p2-04-8-1.pl,12,13,45.563591601
freecell_graphplan/p2-04-8-2.pl,8,9,55.794765541
freecell_graphplan/p2-05-4-1.pl,11,12,21.41220618
freecell_graphplan/p2-05-4-2.pl,12,13,42.681869117
