Problem File,Number of Steps,States Visited,
logistics_graphplan/p4-2-3-1-8-1.pl,15,18,3.713309066
logistics_graphplan/p4-2-3-2-8-1.pl,16,20,5.658832152
logistics_graphplan/p4-2-3-3-8-1.pl,17,18,6.730112113
logistics_graphplan/p4-2-4-1-8-1.pl,17,18,6.328903548
logistics_graphplan/p4-2-4-2-8-1.pl,17,18,8.158019738
logistics_graphplan/p4-2-4-3-8-1.pl,17,18,10.418993023
logistics_graphplan/p4-3-1-1-4-1.pl,13,14,2.891700873
logistics_graphplan/p4-3-1-1-8-1.pl,11,12,6.601828364
logistics_graphplan/p4-3-1-2-12-1.pl,20,22,65.993761972
logistics_graphplan/p4-3-1-2-4-1.pl,15,16,4.702491164
logistics_graphplan/p4-3-1-2-8-1.pl,15,16,10.655292706
logistics_graphplan/p4-3-1-3-12-1.pl,21,22,83.855550435
logistics_graphplan/p4-3-1-3-4-1.pl,16,18,6.575032713
logistics_graphplan/p4-3-1-3-8-1.pl,15,16,13.200269259
logistics_graphplan/p4-3-2-1-8-1.pl,11,12,8.004951702
logistics_graphplan/p4-3-2-2-8-1.pl,10,11,7.819645891
logistics_graphplan/p4-3-2-3-4-1.pl,30,390,91.105145743
logistics_graphplan/p4-3-2-3-8-1.pl,9,10,10.38253968
logistics_graphplan/p4-3-3-1-4-1.pl,16,18,3.958879085
logistics_graphplan/p4-3-3-1-8-1.pl,57,418,209.95881818
logistics_graphplan/p4-3-3-2-4-1.pl,17,20,6.070078538
logistics_graphplan/p4-3-3-2-8-1.pl,100,768,409.21905764
logistics_graphplan/p4-3-3-3-4-1.pl,21,26,10.095326691
logistics_graphplan/p4-3-4-1-4-1.pl,20,22,4.981270849
logistics_graphplan/p4-3-4-1-8-1.pl,44,406,194.947114916
logistics_graphplan/p4-3-4-2-4-1.pl,18,20,7.440576358
logistics_graphplan/p4-3-4-2-8-1.pl,25,230,138.374090473
logistics_graphplan/p4-3-4-3-4-1.pl,21,24,9.041103902
logistics_graphplan/p4-3-4-3-8-1.pl,28,190,149.185375403
