Problem File,Number of Steps,States Visited,
depot_graphplan/p1-1-1-2-2-1-2.pl,5,6,0.033720195
depot_graphplan/p1-1-1-2-2-2-1.pl,12,15,0.063792555
depot_graphplan/p1-1-1-2-2-3-1.pl,12,17,0.101223549
depot_graphplan/p1-1-1-2-2-3-2.pl,11,15,0.087286365
depot_graphplan/p1-1-2-2-2-2-1.pl,11,12,0.073596813
depot_graphplan/p1-1-2-2-2-2-2.pl,10,13,0.081929838
depot_graphplan/p1-1-2-2-2-3-1.pl,12,13,0.113222434
depot_graphplan/p1-1-2-2-2-3-2.pl,19,21,0.175353698
depot_graphplan/p1-1-3-2-2-1-1.pl,5,6,0.046910982
depot_graphplan/p1-1-3-2-2-2-1.pl,5,6,0.057173942
depot_graphplan/p1-1-3-2-2-3-1.pl,,,
depot_graphplan/p1-2-1-3-3-1-2.pl,5,6,0.040019454
depot_graphplan/p1-2-1-3-3-2-1.pl,6,9,0.055908439
depot_graphplan/p1-2-1-3-3-2-2.pl,6,7,0.052763878
depot_graphplan/p1-2-1-3-3-3-1.pl,12,17,0.155859707
depot_graphplan/p1-2-1-3-3-3-2.pl,11,15,0.139993763
depot_graphplan/p1-2-2-3-3-1-2.pl,5,6,0.053264894
depot_graphplan/p1-2-2-3-3-2-1.pl,6,7,0.068591449
depot_graphplan/p1-2-2-3-3-2-2.pl,5,6,0.06557456
depot_graphplan/p1-2-2-3-3-3-1.pl,14,19,0.231189726
depot_graphplan/p1-2-3-3-3-1-1.pl,5,6,0.071963894
depot_graphplan/p1-2-3-3-3-2-1.pl,15,17,0.272553019
depot_graphplan/p1-2-3-3-3-2-2.pl,13,21,0.350430731
depot_graphplan/p1-2-3-3-3-3-1.pl,,,
depot_graphplan/p1-3-1-4-4-1-1.pl,5,6,0.048487454
depot_graphplan/p1-3-1-4-4-1-2.pl,6,7,0.053589996
depot_graphplan/p1-3-1-4-4-2-1.pl,6,7,0.066698436
depot_graphplan/p1-3-1-4-4-3-1.pl,19,23,0.319230207
depot_graphplan/p1-3-1-4-4-3-2.pl,22,30,0.418669238
depot_graphplan/p1-3-2-4-4-1-1.pl,6,7,0.085856663
depot_graphplan/p1-3-2-4-4-1-2.pl,5,6,0.073912048
depot_graphplan/p1-3-2-4-4-2-2.pl,13,15,0.235232475
depot_graphplan/p1-3-2-4-4-3-2.pl,18,22,0.613469921
depot_graphplan/p1-3-3-4-4-1-1.pl,8,9,0.182500779
depot_graphplan/p1-3-3-4-4-1-2.pl,6,7,0.134027724
depot_graphplan/p1-3-3-4-4-2-2.pl,8,9,0.222752514
depot_graphplan/p2-1-1-3-3-1-1.pl,6,7,0.042756625
depot_graphplan/p2-1-1-3-3-1-2.pl,5,6,0.043945823
depot_graphplan/p2-1-1-3-3-2-1.pl,13,17,0.097479143
depot_graphplan/p2-1-1-3-3-2-2.pl,6,7,0.052388851
depot_graphplan/p2-1-1-3-3-3-1.pl,10,15,0.134002595
depot_graphplan/p2-1-1-3-3-3-2.pl,11,15,0.139049932
depot_graphplan/p2-1-2-3-3-1-2.pl,5,6,0.053122633
depot_graphplan/p2-1-2-3-3-2-1.pl,12,15,0.151198827
depot_graphplan/p2-1-2-3-3-2-2.pl,5,6,0.065673714
depot_graphplan/p2-1-3-3-3-1-1.pl,5,6,0.071384496
depot_graphplan/p2-1-3-3-3-2-1.pl,9,11,0.157577639
depot_graphplan/p2-1-3-3-3-2-2.pl,13,21,0.364982681
depot_graphplan/p2-1-3-3-3-3-1.pl,12,15,0.298406212
depot_graphplan/p2-2-1-4-4-1-1.pl,5,6,0.048455244
depot_graphplan/p2-2-1-4-4-1-2.pl,6,9,0.063500284
depot_graphplan/p2-2-1-4-4-2-1.pl,11,13,0.113578356
depot_graphplan/p2-2-1-4-4-3-1.pl,19,23,0.275048129
depot_graphplan/p2-2-1-4-4-3-2.pl,16,21,0.285470258
depot_graphplan/p2-2-2-4-4-1-1.pl,7,11,0.133016423
depot_graphplan/p2-2-2-4-4-1-2.pl,5,6,0.073681073
depot_graphplan/p2-2-2-4-4-2-2.pl,13,15,0.23484274
depot_graphplan/p2-2-2-4-4-3-2.pl,16,31,0.858583951
depot_graphplan/p2-2-3-4-4-1-1.pl,8,9,0.174916384
depot_graphplan/p2-2-3-4-4-1-2.pl,6,7,0.133939197
depot_graphplan/p2-2-3-4-4-2-2.pl,6,7,0.168173111
depot_graphplan/p2-3-1-5-5-1-1.pl,6,7,0.06907364
depot_graphplan/p2-3-1-5-5-1-2.pl,6,7,0.068190528
depot_graphplan/p2-3-1-5-5-2-1.pl,11,13,0.155489479
depot_graphplan/p2-3-1-5-5-2-2.pl,11,19,0.24417509
depot_graphplan/p2-3-1-5-5-3-1.pl,19,25,0.470735519
depot_graphplan/p2-3-1-5-5-3-2.pl,24,41,0.700867495
depot_graphplan/p2-3-2-5-5-1-1.pl,6,7,0.123549144
depot_graphplan/p2-3-2-5-5-1-2.pl,6,7,0.122828772
depot_graphplan/p2-3-2-5-5-2-1.pl,13,15,0.41385356
depot_graphplan/p2-3-2-5-5-3-2.pl,19,23,1.129378187
depot_graphplan/p2-3-3-5-5-1-1.pl,5,6,0.168865491
depot_graphplan/p2-3-3-5-5-1-2.pl,9,11,0.334926551
depot_graphplan/p2-3-3-5-5-2-1.pl,12,13,0.556829166
depot_graphplan/p2-3-3-5-5-2-2.pl,8,9,0.352091139
depot_graphplan/p2-3-3-5-5-3-1.pl,12,13,0.795646136
