Problem File,Number of Steps,States Visited,
childsnack_graphplan/p1-1-01.pl,4,5,0.028906875
childsnack_graphplan/p1-1-02.pl,4,5,0.02906009
childsnack_graphplan/p1-1-03.pl,4,5,0.028894639
childsnack_graphplan/p1-1-04.pl,4,5,0.028946026
childsnack_graphplan/p1-1-05.pl,4,5,0.029108195
childsnack_graphplan/p1-1-06.pl,4,5,0.028907463
childsnack_graphplan/p1-1-07.pl,4,5,0.028902417
childsnack_graphplan/p1-1-08.pl,4,5,0.029196863
childsnack_graphplan/p1-1-09.pl,4,5,0.028933941
childsnack_graphplan/p1-1-10.pl,4,5,0.029113408
childsnack_graphplan/p1-2-01.pl,4,5,0.033256155
childsnack_graphplan/p1-2-02.pl,4,5,0.033250935
childsnack_graphplan/p1-2-03.pl,4,5,0.033202473
childsnack_graphplan/p1-2-04.pl,4,5,0.03325538
childsnack_graphplan/p1-2-05.pl,4,5,0.033299246
childsnack_graphplan/p1-2-06.pl,4,5,0.033219037
childsnack_graphplan/p1-2-07.pl,4,5,0.033393356
childsnack_graphplan/p1-2-08.pl,4,5,0.033378739
childsnack_graphplan/p1-2-09.pl,4,5,0.033152074
childsnack_graphplan/p1-2-10.pl,4,5,0.033457301
childsnack_graphplan/p1-3-01.pl,4,5,0.039122825
childsnack_graphplan/p1-3-02.pl,4,5,0.039123972
childsnack_graphplan/p1-3-03.pl,4,5,0.039025703
childsnack_graphplan/p1-3-04.pl,4,5,0.038962967
childsnack_graphplan/p1-3-05.pl,4,5,0.039689566
childsnack_graphplan/p1-3-06.pl,4,5,0.038934967
childsnack_graphplan/p1-3-07.pl,4,5,0.039188821
childsnack_graphplan/p1-3-08.pl,4,5,0.039001916
childsnack_graphplan/p1-3-09.pl,4,5,0.038921173
childsnack_graphplan/p1-3-10.pl,4,5,0.038877021
childsnack_graphplan/p1-4-01.pl,4,5,0.046708852
childsnack_graphplan/p1-4-02.pl,4,5,0.047349457
childsnack_graphplan/p1-4-03.pl,4,5,0.046883819
childsnack_graphplan/p1-4-04.pl,4,5,0.047333433
childsnack_graphplan/p1-4-05.pl,4,5,0.047439574
childsnack_graphplan/p1-4-06.pl,4,5,0.047204573
childsnack_graphplan/p1-4-07.pl,4,5,0.047317987
childsnack_graphplan/p1-4-08.pl,4,5,0.047340583
childsnack_graphplan/p1-4-09.pl,4,5,0.047184397
childsnack_graphplan/p1-4-10.pl,4,5,0.047320933
childsnack_graphplan/p1-5-01.pl,4,5,0.058593516
childsnack_graphplan/p1-5-02.pl,4,5,0.058482376
childsnack_graphplan/p1-5-03.pl,4,5,0.057907757
childsnack_graphplan/p1-5-04.pl,4,5,0.058049739
childsnack_graphplan/p1-5-05.pl,4,5,0.05840057
childsnack_graphplan/p1-5-06.pl,4,5,0.058273545
childsnack_graphplan/p1-5-07.pl,4,5,0.058319471
childsnack_graphplan/p1-5-08.pl,4,5,0.05801276
childsnack_graphplan/p1-5-09.pl,4,5,0.058670731
childsnack_graphplan/p1-5-10.pl,4,5,0.058428238
childsnack_graphplan/p2-1-01.pl,8,32,0.065384583
childsnack_graphplan/p2-1-02.pl,8,32,0.065594959
childsnack_graphplan/p2-1-03.pl,8,32,0.065421892
childsnack_graphplan/p2-1-04.pl,8,32,0.065592633
childsnack_graphplan/p2-1-05.pl,8,32,0.065518377
childsnack_graphplan/p2-1-06.pl,8,32,0.065632999
childsnack_graphplan/p2-1-07.pl,8,32,0.065421529
childsnack_graphplan/p2-1-08.pl,8,32,0.065517318
childsnack_graphplan/p2-1-09.pl,8,32,0.065564375
childsnack_graphplan/p2-1-10.pl,8,32,0.065848914
childsnack_graphplan/p2-2-01.pl,8,23,0.073790501
childsnack_graphplan/p2-2-02.pl,9,24,0.073546611
childsnack_graphplan/p2-2-03.pl,8,23,0.073858891
childsnack_graphplan/p2-2-04.pl,8,23,0.07333546
childsnack_graphplan/p2-2-05.pl,8,23,0.073867301
childsnack_graphplan/p2-2-06.pl,8,23,0.073794021
childsnack_graphplan/p2-2-07.pl,11,25,0.080901341
childsnack_graphplan/p2-2-08.pl,8,23,0.073489816
childsnack_graphplan/p2-2-09.pl,8,23,0.074035603
childsnack_graphplan/p2-2-10.pl,9,24,0.073581213
childsnack_graphplan/p2-3-01.pl,10,23,0.091342119
childsnack_graphplan/p2-3-02.pl,10,22,0.092271581
childsnack_graphplan/p2-3-03.pl,12,25,0.091590867
childsnack_graphplan/p2-3-04.pl,13,27,0.104851383
childsnack_graphplan/p2-3-05.pl,12,25,0.09158425
