Problem File,Number of Steps,States Visited,
logistics_graphplan/p2-1-2-1-2-1.pl,5,6,0.033094029
logistics_graphplan/p2-1-3-1-2-1.pl,6,7,0.042362607
logistics_graphplan/p2-2-1-1-4-1.pl,7,14,0.0755221
logistics_graphplan/p2-2-2-1-2-1.pl,13,14,0.11836128
logistics_graphplan/p2-2-2-1-4-1.pl,17,37,0.413373538
logistics_graphplan/p2-2-3-1-2-1.pl,24,30,0.335076889
logistics_graphplan/p2-2-3-1-4-1.pl,18,37,0.93349378
logistics_graphplan/p2-2-4-1-2-1.pl,12,16,0.101107543
logistics_graphplan/p2-2-4-1-4-1.pl,13,43,0.543616245
logistics_graphplan/p2-3-1-1-2-1.pl,3,4,0.040557089
logistics_graphplan/p2-3-1-1-4-1.pl,3,4,0.066853472
logistics_graphplan/p2-3-2-1-2-1.pl,29,42,0.437550338
logistics_graphplan/p2-3-2-1-4-1.pl,11,12,0.367779112
logistics_graphplan/p2-3-2-1-6-1.pl,13,17,0.901745628
logistics_graphplan/p2-3-3-1-2-1.pl,18,19,0.488471264
logistics_graphplan/p2-3-3-1-4-1.pl,17,29,0.933135735
logistics_graphplan/p2-3-3-1-6-1.pl,16,33,2.137810708
logistics_graphplan/p2-3-4-1-2-1.pl,10,11,0.154290399
logistics_graphplan/p2-3-4-1-4-1.pl,13,15,0.505179134
logistics_graphplan/p3-1-1-1-3-1.pl,4,5,0.034769866
logistics_graphplan/p3-1-1-2-3-1.pl,4,5,0.040874687
logistics_graphplan/p3-1-2-1-3-1.pl,7,8,0.053386903
logistics_graphplan/p3-1-2-2-3-1.pl,6,7,0.063509771
logistics_graphplan/p3-1-3-1-3-1.pl,5,6,0.049125734
logistics_graphplan/p3-1-3-2-3-1.pl,5,6,0.062190206
logistics_graphplan/p3-1-4-1-3-1.pl,10,11,0.101662128
logistics_graphplan/p3-1-4-2-3-1.pl,8,9,0.113208866
logistics_graphplan/p3-2-1-1-3-1.pl,7,8,0.110631499
logistics_graphplan/p3-2-1-1-6-1.pl,10,11,0.521832006
logistics_graphplan/p3-2-1-2-3-1.pl,8,9,0.161020796
logistics_graphplan/p3-2-1-2-6-1.pl,10,11,0.681556186
logistics_graphplan/p3-2-2-1-3-1.pl,15,17,0.28448326
logistics_graphplan/p3-2-2-1-6-1.pl,22,30,1.397917578
logistics_graphplan/p3-2-2-2-3-1.pl,16,29,0.607323952
logistics_graphplan/p3-2-2-2-6-1.pl,14,27,1.831020291
logistics_graphplan/p3-2-3-1-3-1.pl,8,9,0.209450317
logistics_graphplan/p3-2-3-1-6-1.pl,15,35,1.290937315
logistics_graphplan/p3-2-3-2-3-1.pl,8,9,0.298023541
logistics_graphplan/p3-2-3-2-6-1.pl,25,55,2.583449223
logistics_graphplan/p3-2-4-1-3-1.pl,18,19,0.748871294
logistics_graphplan/p3-2-4-1-6-1.pl,14,15,0.960567109
logistics_graphplan/p3-2-4-2-3-1.pl,17,18,1.268077185
logistics_graphplan/p3-2-4-2-6-1.pl,13,14,1.341705932
logistics_graphplan/p3-3-1-1-3-1.pl,12,18,0.840691544
logistics_graphplan/p3-3-1-1-6-1.pl,15,79,8.213595107
logistics_graphplan/p3-3-1-1-9-1.pl,7,8,2.539825529
logistics_graphplan/p3-3-1-2-3-1.pl,16,41,2.858682269
logistics_graphplan/p3-3-1-2-6-1.pl,26,84,13.636876101
logistics_graphplan/p3-3-1-2-9-1.pl,6,7,2.204259075
logistics_graphplan/p3-3-2-1-3-1.pl,20,22,1.383824056
logistics_graphplan/p3-3-2-1-6-1.pl,18,87,15.466690777
logistics_graphplan/p3-3-2-1-9-1.pl,13,14,5.577661268
logistics_graphplan/p3-3-2-2-3-1.pl,17,43,3.045993487
logistics_graphplan/p3-3-2-2-6-1.pl,18,38,8.290263477
logistics_graphplan/p3-3-2-2-9-1.pl,12,13,5.675353212
logistics_graphplan/p3-3-3-1-3-1.pl,19,23,1.491817084
logistics_graphplan/p3-3-3-1-6-1.pl,13,54,6.124692383
logistics_graphplan/p3-3-3-1-9-1.pl,16,17,11.294101317
logistics_graphplan/p3-3-3-2-3-1.pl,29,98,4.843685195
logistics_graphplan/p3-3-3-2-6-1.pl,19,169,26.388192493
logistics_graphplan/p3-3-3-2-9-1.pl,16,17,13.807796095
logistics_graphplan/p3-3-4-1-6-1.pl,49,148,30.095371262
logistics_graphplan/p3-3-4-1-9-1.pl,20,21,19.566464886
logistics_graphplan/p3-3-4-2-3-1.pl,40,179,14.731457012
logistics_graphplan/p3-3-4-2-9-1.pl,22,24,24.178288383
logistics_graphplan/p4-1-1-1-4-1.pl,4,5,0.04770871
logistics_graphplan/p4-1-1-2-4-1.pl,5,7,0.077564633
logistics_graphplan/p4-1-1-3-4-1.pl,3,4,0.067871728
logistics_graphplan/p4-1-2-1-4-1.pl,7,8,0.08839538
logistics_graphplan/p4-1-2-2-4-1.pl,7,8,0.133383491
logistics_graphplan/p4-1-2-3-4-1.pl,6,7,0.163991142
logistics_graphplan/p4-1-3-1-4-1.pl,5,6,0.079574871
logistics_graphplan/p4-1-3-2-4-1.pl,5,6,0.120631814
logistics_graphplan/p4-1-3-3-4-1.pl,5,6,0.170551157
logistics_graphplan/p4-1-4-1-4-1.pl,10,11,0.185714902
logistics_graphplan/p4-1-4-2-4-1.pl,10,11,0.287527273
logistics_graphplan/p4-1-4-3-4-1.pl,11,12,0.529054012
logistics_graphplan/p4-2-1-1-4-1.pl,10,11,0.580552029
logistics_graphplan/p4-2-1-1-8-1.pl,8,9,1.12364748
logistics_graphplan/p4-2-1-2-4-1.pl,11,12,1.027667253
logistics_graphplan/p4-2-1-2-8-1.pl,8,9,1.508309849
logistics_graphplan/p4-2-1-3-4-1.pl,9,10,1.146648167
logistics_graphplan/p4-2-1-3-8-1.pl,7,8,1.714431451
logistics_graphplan/p4-2-2-1-4-1.pl,15,49,2.625897162
logistics_graphplan/p4-2-2-1-8-1.pl,13,26,3.896419905
logistics_graphplan/p4-2-2-2-4-1.pl,14,36,2.704726455
logistics_graphplan/p4-2-2-2-8-1.pl,22,105,16.242871806
logistics_graphplan/p4-2-2-3-4-1.pl,16,56,6.673636457
logistics_graphplan/p4-2-2-3-8-1.pl,18,116,24.308464082
logistics_graphplan/p4-2-3-1-4-1.pl,38,92,5.883010589
logistics_graphplan/p4-2-3-1-8-1.pl,15,16,3.351672054
logistics_graphplan/p4-2-3-2-8-1.pl,25,34,7.387314494
logistics_graphplan/p4-2-3-3-8-1.pl,19,23,7.441995707
logistics_graphplan/p4-2-4-1-8-1.pl,17,18,5.858744585
logistics_graphplan/p4-2-4-2-8-1.pl,17,18,7.774653269
logistics_graphplan/p4-2-4-3-8-1.pl,17,18,10.136851479
logistics_graphplan/p4-3-1-1-4-1.pl,13,43,5.049790126
logistics_graphplan/p4-3-1-1-8-1.pl,9,37,14.445180442
logistics_graphplan/p4-3-1-2-12-1.pl,50,307,740.247565252
