Problem File,Number of Steps,States Visited,
grippers_graphplan/p1-2-5-1.pl,4,5,0.034109514
grippers_graphplan/p1-2-5-2.pl,8,9,0.037825867
grippers_graphplan/p1-2-6-1.pl,11,12,0.051717287
grippers_graphplan/p1-2-6-2.pl,6,7,0.035077102
grippers_graphplan/p1-2-7-1.pl,8,9,0.044692627
grippers_graphplan/p1-2-7-2.pl,14,15,0.05990013
grippers_graphplan/p1-2-8-1.pl,5,6,0.036199758
grippers_graphplan/p1-2-8-2.pl,12,13,0.060581208
grippers_graphplan/p1-3-5-1.pl,12,13,0.049892414
grippers_graphplan/p1-3-5-2.pl,12,13,0.049354059
grippers_graphplan/p1-3-6-1.pl,13,14,0.0586868
grippers_graphplan/p1-3-6-2.pl,16,18,0.068067992
grippers_graphplan/p1-3-7-1.pl,14,15,0.071118245
grippers_graphplan/p1-3-7-2.pl,21,23,0.102706813
grippers_graphplan/p1-3-8-1.pl,21,22,0.114132771
grippers_graphplan/p1-3-8-2.pl,16,18,0.082143357
grippers_graphplan/p1-4-5-1.pl,10,11,0.05680657
grippers_graphplan/p1-4-5-2.pl,17,20,0.072661611
grippers_graphplan/p1-4-6-1.pl,23,25,0.124707786
grippers_graphplan/p1-4-6-2.pl,14,15,0.076835072
grippers_graphplan/p1-4-7-1.pl,19,20,0.10873329
grippers_graphplan/p1-4-7-2.pl,25,33,0.162802407
grippers_graphplan/p1-4-8-1.pl,23,29,0.178120676
grippers_graphplan/p1-4-8-2.pl,19,20,0.121896589
grippers_graphplan/p1-5-5-1.pl,15,17,0.085738873
grippers_graphplan/p1-5-5-2.pl,14,15,0.08518194
grippers_graphplan/p1-5-6-1.pl,29,34,0.191790377
grippers_graphplan/p1-5-6-2.pl,11,12,0.080756747
grippers_graphplan/p1-5-7-1.pl,18,19,0.138726548
grippers_graphplan/p1-5-7-2.pl,33,70,0.38322254
grippers_graphplan/p1-5-8-1.pl,34,51,0.372910649
grippers_graphplan/p1-5-8-2.pl,31,34,0.28183859
grippers_graphplan/p2-2-5-1.pl,4,5,0.045088578
grippers_graphplan/p2-2-5-2.pl,8,9,0.05244823
grippers_graphplan/p2-2-6-1.pl,8,9,0.058205719
grippers_graphplan/p2-2-6-2.pl,9,10,0.087626478
grippers_graphplan/p2-2-7-1.pl,11,12,0.101037538
grippers_graphplan/p2-2-7-2.pl,11,12,0.112470568
grippers_graphplan/p2-2-8-2.pl,10,11,0.084081825
grippers_graphplan/p2-3-5-1.pl,6,7,0.061287477
grippers_graphplan/p2-3-5-2.pl,11,12,0.107186226
grippers_graphplan/p2-3-6-1.pl,12,13,0.108938277
grippers_graphplan/p2-3-6-2.pl,9,10,0.115709793
grippers_graphplan/p2-3-7-1.pl,11,12,0.129016227
grippers_graphplan/p2-3-7-2.pl,13,14,0.192816746
grippers_graphplan/p2-3-8-1.pl,17,18,0.291695852
grippers_graphplan/p2-3-8-2.pl,13,14,0.189414419
grippers_graphplan/p2-4-5-1.pl,9,10,0.099489146
grippers_graphplan/p2-4-5-2.pl,24,34,0.407105308
grippers_graphplan/p2-4-6-1.pl,23,25,0.374720029
grippers_graphplan/p2-4-6-2.pl,15,16,0.250256399
grippers_graphplan/p2-4-7-1.pl,17,19,0.305819046
grippers_graphplan/p2-4-7-2.pl,19,21,0.364152628
grippers_graphplan/p2-4-8-2.pl,19,20,0.392798016
grippers_graphplan/p2-5-5-1.pl,12,13,0.189327442
grippers_graphplan/p2-5-5-2.pl,16,17,0.298180586
grippers_graphplan/p2-5-6-1.pl,24,27,0.582064236
grippers_graphplan/p2-5-6-2.pl,16,20,0.352032455
grippers_graphplan/p2-5-7-1.pl,14,15,0.292657796
grippers_graphplan/p2-5-7-2.pl,24,27,0.599135532
grippers_graphplan/p2-5-8-1.pl,30,35,1.10874905
grippers_graphplan/p3-3-5-1.pl,3,4,0.049568453
grippers_graphplan/p3-3-5-2.pl,11,12,0.1723431
grippers_graphplan/p3-3-6-1.pl,13,14,0.320417227
grippers_graphplan/p3-3-6-2.pl,12,13,0.262448731
grippers_graphplan/p3-3-7-1.pl,14,15,0.217813096
grippers_graphplan/p3-3-7-2.pl,16,17,0.42415531
grippers_graphplan/p3-3-8-2.pl,16,17,0.459070856
grippers_graphplan/p3-4-5-1.pl,12,14,0.325699202
grippers_graphplan/p3-4-5-2.pl,17,20,0.466975483
grippers_graphplan/p3-4-6-1.pl,25,26,0.797835893
grippers_graphplan/p3-4-6-2.pl,15,16,0.543467885
grippers_graphplan/p3-4-8-2.pl,33,52,2.38799944
grippers_graphplan/p3-5-5-1.pl,10,11,0.3934819
grippers_graphplan/p3-5-5-2.pl,15,16,0.58844296
grippers_graphplan/p3-5-6-1.pl,28,34,1.611101408
grippers_graphplan/p3-5-6-2.pl,15,16,0.644297428
grippers_graphplan/p3-5-7-1.pl,15,16,0.750144938
grippers_graphplan/p3-5-7-2.pl,21,22,1.532279804
grippers_graphplan/p3-5-8-1.pl,31,39,2.896268504
grippers_graphplan/p3-5-8-2.pl,20,21,1.626456003
grippers_graphplan/p4-4-5-1.pl,14,16,0.865249689
grippers_graphplan/p4-4-5-2.pl,12,13,0.422805054
grippers_graphplan/p4-4-6-1.pl,18,19,0.871995997
grippers_graphplan/p4-4-6-2.pl,12,13,0.90381692
grippers_graphplan/p4-4-7-2.pl,19,20,1.33906197
grippers_graphplan/p4-4-8-1.pl,22,23,2.278221961
