Problem File,Number of Steps,States Visited,
freecell_graphplan/p1-4-4-1.pl,5,6,0.484757171
freecell_graphplan/p1-4-4-2.pl,6,7,0.151873353
freecell_graphplan/p1-4-5-1.pl,6,7,0.396821494
freecell_graphplan/p1-4-5-2.pl,5,6,0.139409038
freecell_graphplan/p1-4-6-1.pl,5,6,0.153496341
freecell_graphplan/p1-4-6-2.pl,5,6,0.961149924
freecell_graphplan/p1-4-7-1.pl,5,6,0.151812336
freecell_graphplan/p1-4-7-2.pl,5,6,0.138586348
freecell_graphplan/p1-4-8-1.pl,5,6,0.942724746
freecell_graphplan/p1-4-8-2.pl,5,6,0.38786319
freecell_graphplan/p1-5-4-1.pl,5,6,1.219527705
freecell_graphplan/p1-5-4-2.pl,6,7,0.517942864
freecell_graphplan/p1-5-5-1.pl,6,7,1.329779272
freecell_graphplan/p1-5-5-2.pl,5,6,1.187910129
freecell_graphplan/p1-5-6-1.pl,5,6,2.682180354
freecell_graphplan/p1-5-6-2.pl,5,6,2.648123781
freecell_graphplan/p1-5-7-1.pl,6,7,18.339667261
freecell_graphplan/p1-5-7-2.pl,5,6,2.551292322
freecell_graphplan/p1-5-8-1.pl,5,6,2.676525276
freecell_graphplan/p1-5-8-2.pl,6,7,0.702528746
freecell_graphplan/p1-6-4-1.pl,8,9,68.617898531
freecell_graphplan/p1-6-4-2.pl,9,10,119.907630359
freecell_graphplan/p1-6-5-1.pl,7,8,178.220064345
freecell_graphplan/p1-6-5-2.pl,8,9,28.320749836
freecell_graphplan/p1-6-6-1.pl,7,8,71.098683157
freecell_graphplan/p1-6-6-2.pl,8,9,86.484023828
freecell_graphplan/p1-6-7-1.pl,7,8,143.931654357
freecell_graphplan/p1-6-8-1.pl,7,8,122.206861662
freecell_graphplan/p1-6-8-2.pl,8,9,680.570925613
freecell_graphplan/p1-7-5-1.pl,9,10,499.052912715
freecell_graphplan/p2-04-4-1.pl,12,13,11.105276176
freecell_graphplan/p2-04-4-2.pl,10,11,46.214049593
freecell_graphplan/p2-04-5-1.pl,10,11,163.24278298
freecell_graphplan/p2-04-5-2.pl,9,10,42.646048664
freecell_graphplan/p2-04-6-1.pl,10,11,92.184208882
freecell_graphplan/p2-04-6-2.pl,8,9,35.784281845
