Problem File,Number of Steps,States Visited,
barman_graphplan/p1-02-1-1.pl,20,78,3.02057633
barman_graphplan/p1-02-1-2.pl,20,78,3.018442197
barman_graphplan/p1-02-1-3.pl,20,78,3.030117887
barman_graphplan/p1-02-1-4.pl,20,78,2.999429974
barman_graphplan/p1-02-1-5.pl,20,78,3.005357136
barman_graphplan/p1-02-2-1.pl,10,16,0.7805951
barman_graphplan/p1-02-2-2.pl,10,16,0.775955863
barman_graphplan/p1-02-2-3.pl,10,16,0.799259371
barman_graphplan/p1-02-2-4.pl,10,16,0.787840986
barman_graphplan/p1-02-2-5.pl,10,16,0.775538278
barman_graphplan/p1-03-1-1.pl,15,47,1.689446418
barman_graphplan/p1-03-1-2.pl,15,54,3.680895465
barman_graphplan/p1-03-1-3.pl,15,54,3.626877577
barman_graphplan/p1-03-1-4.pl,15,54,3.761955481
barman_graphplan/p1-03-1-5.pl,15,54,3.769125332
barman_graphplan/p1-03-2-1.pl,16,20,1.098662662
barman_graphplan/p1-03-2-2.pl,16,20,1.108570536
barman_graphplan/p1-03-2-3.pl,16,20,1.095563361
barman_graphplan/p1-03-2-4.pl,16,20,1.104579955
barman_graphplan/p1-03-2-5.pl,16,20,1.11965648
barman_graphplan/p1-04-1-1.pl,13,30,1.806261281
barman_graphplan/p1-04-1-2.pl,13,30,1.767460461
barman_graphplan/p1-04-1-3.pl,17,64,5.349482629
barman_graphplan/p1-04-1-4.pl,15,50,4.981823765
barman_graphplan/p1-04-1-5.pl,17,64,5.281378001
barman_graphplan/p1-04-2-1.pl,16,20,1.485534435
barman_graphplan/p1-04-2-2.pl,16,20,1.470924352
barman_graphplan/p1-04-2-3.pl,16,20,1.511701763
barman_graphplan/p1-04-2-4.pl,16,20,1.499313774
barman_graphplan/p1-04-2-5.pl,16,20,1.476888762
barman_graphplan/p1-05-1-1.pl,17,32,2.203451645
barman_graphplan/p1-05-1-2.pl,16,57,7.58031749
barman_graphplan/p1-05-1-3.pl,17,32,2.167154754
barman_graphplan/p1-05-1-4.pl,17,83,9.644485676
barman_graphplan/p1-05-1-5.pl,16,69,9.588287414
barman_graphplan/p1-05-2-1.pl,16,20,1.981830584
barman_graphplan/p1-05-2-2.pl,16,20,1.947475901
barman_graphplan/p1-05-2-3.pl,16,20,2.013647885
barman_graphplan/p1-05-2-4.pl,16,20,1.964734407
barman_graphplan/p1-05-2-5.pl,16,20,1.964376509
barman_graphplan/p1-06-1-1.pl,11,45,3.22989838
barman_graphplan/p1-06-1-2.pl,11,45,3.180187209
barman_graphplan/p1-06-1-3.pl,17,64,8.918173934
barman_graphplan/p1-06-1-4.pl,17,31,2.654045957
barman_graphplan/p1-06-1-5.pl,15,64,8.809037093
barman_graphplan/p1-06-2-1.pl,16,20,2.511429374
barman_graphplan/p1-06-2-2.pl,16,20,2.515332807
barman_graphplan/p1-06-2-3.pl,16,20,2.529723378
barman_graphplan/p1-06-2-4.pl,16,20,2.541613075
barman_graphplan/p1-06-2-5.pl,16,20,2.51014358
barman_graphplan/p1-07-1-1.pl,17,31,3.165379233
barman_graphplan/p1-07-1-2.pl,17,34,3.147696035
barman_graphplan/p1-07-1-3.pl,17,31,3.132558466
barman_graphplan/p1-07-1-4.pl,16,56,11.457706832
barman_graphplan/p1-07-1-5.pl,17,31,3.141778725
barman_graphplan/p1-07-2-1.pl,10,19,3.226966655
barman_graphplan/p1-07-2-2.pl,10,19,3.224201536
barman_graphplan/p1-07-2-3.pl,10,19,3.278183113
barman_graphplan/p1-07-2-4.pl,10,19,3.266355823
barman_graphplan/p1-07-2-5.pl,10,19,3.273818234
barman_graphplan/p1-08-1-1.pl,15,31,3.622325367
barman_graphplan/p1-08-1-2.pl,13,49,4.641150421
barman_graphplan/p1-08-1-3.pl,17,44,4.490076853
barman_graphplan/p1-08-1-4.pl,17,70,14.834901744
barman_graphplan/p1-08-1-5.pl,17,31,3.622543554
barman_graphplan/p1-08-2-1.pl,11,19,4.227419169
barman_graphplan/p1-08-2-2.pl,11,19,4.351958895
barman_graphplan/p1-08-2-3.pl,11,19,4.244535532
barman_graphplan/p1-08-2-4.pl,11,19,4.360545733
barman_graphplan/p1-08-2-5.pl,11,19,4.261540232
barman_graphplan/p1-09-1-1.pl,13,69,17.496356389
barman_graphplan/p1-09-1-2.pl,17,34,4.241278283
barman_graphplan/p1-09-1-3.pl,17,34,4.300784578
barman_graphplan/p1-09-1-4.pl,17,32,4.289318358
barman_graphplan/p1-09-1-5.pl,17,34,4.198473364
barman_graphplan/p1-09-2-1.pl,13,26,5.210963421
barman_graphplan/p1-09-2-2.pl,13,26,5.061358122
barman_graphplan/p1-09-2-3.pl,13,26,5.185981956
barman_graphplan/p1-09-2-4.pl,13,26,5.050406911
barman_graphplan/p1-09-2-5.pl,13,26,5.049388354
barman_graphplan/p1-10-1-1.pl,11,45,5.955995663
barman_graphplan/p1-10-1-2.pl,15,55,19.314074158
barman_graphplan/p1-10-1-3.pl,13,31,4.793407162
barman_graphplan/p1-10-1-4.pl,13,31,4.903474897
barman_graphplan/p1-10-1-5.pl,11,45,5.982694454
barman_graphplan/p1-10-2-1.pl,10,16,6.152854853
barman_graphplan/p1-10-2-2.pl,10,16,6.024002101
barman_graphplan/p1-10-2-3.pl,10,16,6.131055442
barman_graphplan/p1-10-2-4.pl,10,16,6.020926133
barman_graphplan/p1-10-2-5.pl,10,16,6.021142967
barman_graphplan/p1-11-1-1.pl,17,31,5.507291517
barman_graphplan/p1-11-1-2.pl,17,32,5.573731105
barman_graphplan/p1-11-1-3.pl,17,32,5.45428972
barman_graphplan/p1-11-1-4.pl,13,32,5.561843566
barman_graphplan/p1-11-1-5.pl,17,31,5.507846171
barman_graphplan/p1-11-2-1.pl,13,26,7.430823763
barman_graphplan/p1-11-2-2.pl,13,26,7.532960994
barman_graphplan/p1-11-2-3.pl,13,26,7.478504332
barman_graphplan/p1-11-2-4.pl,13,26,7.550053829
barman_graphplan/p1-11-2-5.pl,13,26,7.645818489
