Problem File,Number of Steps,States Visited,
miconic_graphplan/p11-06.pl,23,24,0.28947749
miconic_graphplan/p11-07.pl,28,30,0.391130637
miconic_graphplan/p11-08.pl,30,32,0.447479733
miconic_graphplan/p11-10.pl,31,32,0.47629784
miconic_graphplan/p12-06.pl,23,24,0.375086089
miconic_graphplan/p12-07.pl,31,33,0.565823465
miconic_graphplan/p12-08.pl,38,41,0.727954323
miconic_graphplan/p12-09.pl,37,40,0.765982162
miconic_graphplan/p13-06.pl,18,19,0.40334334
miconic_graphplan/p13-07.pl,36,42,0.857503275
miconic_graphplan/p13-08.pl,28,30,0.714451165
miconic_graphplan/p13-09.pl,38,40,0.967518177
miconic_graphplan/p13-10.pl,40,41,1.067481931
miconic_graphplan/p14-06.pl,26,27,0.784988137
miconic_graphplan/p14-07.pl,32,36,1.010416496
miconic_graphplan/p14-09.pl,39,40,1.299551467
miconic_graphplan/p14-10.pl,51,62,1.843618795
miconic_graphplan/p15-06.pl,21,22,0.826654339
miconic_graphplan/p15-07.pl,31,32,1.235008486
miconic_graphplan/p15-08.pl,45,49,1.860154816
miconic_graphplan/p15-09.pl,42,47,1.745049499
miconic_graphplan/p15-10.pl,44,47,1.929424585
miconic_graphplan/p16-06.pl,26,28,1.262697635
miconic_graphplan/p16-07.pl,27,30,1.371786562
miconic_graphplan/p16-08.pl,31,32,1.533661216
miconic_graphplan/p16-10.pl,36,37,1.965513989
miconic_graphplan/p17-06.pl,26,27,1.50839031
miconic_graphplan/p17-07.pl,33,34,2.023201931
miconic_graphplan/p17-08.pl,34,38,2.283211406
miconic_graphplan/p17-09.pl,42,43,2.850109339
miconic_graphplan/p17-10.pl,40,41,2.795379349
miconic_graphplan/p18-06.pl,29,30,2.307036109
miconic_graphplan/p18-07.pl,41,49,3.32534655
miconic_graphplan/p18-08.pl,29,30,2.445618896
miconic_graphplan/p18-09.pl,46,54,3.859146988
miconic_graphplan/p18-10.pl,61,64,5.285626938
miconic_graphplan/p19-06.pl,25,27,2.156118376
miconic_graphplan/p19-07.pl,32,33,3.193821197
miconic_graphplan/p19-08.pl,42,44,4.416690745
miconic_graphplan/p19-09.pl,40,43,4.189099096
miconic_graphplan/p19-10.pl,37,38,3.758335574
miconic_graphplan/p20-06.pl,25,28,2.986726275
miconic_graphplan/p20-07.pl,39,45,4.970501485
miconic_graphplan/p20-08.pl,34,37,4.39683095
miconic_graphplan/p20-09.pl,36,41,4.789452513
miconic_graphplan/p20-10.pl,46,50,5.623923248
miconic_graphplan/p21-06.pl,29,40,4.736377086
miconic_graphplan/p21-07.pl,48,51,7.375149311
miconic_graphplan/p21-08.pl,43,44,6.787730656
miconic_graphplan/p21-09.pl,55,65,8.89163657
miconic_graphplan/p21-10.pl,48,53,7.671266237
miconic_graphplan/p22-06.pl,24,25,4.48382029
miconic_graphplan/p22-07.pl,35,37,6.28682968
miconic_graphplan/p22-08.pl,31,32,5.682322188
miconic_graphplan/p23-06.pl,26,27,5.963627003
miconic_graphplan/p23-07.pl,30,32,6.176520446
miconic_graphplan/p23-08.pl,41,44,9.663839352
miconic_graphplan/p23-09.pl,52,59,11.767055308
miconic_graphplan/p23-10.pl,39,40,9.536747771
miconic_graphplan/p24-06.pl,23,26,6.164205283
miconic_graphplan/p24-07.pl,43,46,12.20316189
miconic_graphplan/p24-08.pl,48,54,13.998523536
miconic_graphplan/p24-09.pl,52,60,14.522978939
miconic_graphplan/p24-10.pl,50,51,14.605167671
miconic_graphplan/p25-06.pl,26,27,8.372512587
miconic_graphplan/p25-07.pl,33,36,11.125483893
miconic_graphplan/p25-08.pl,36,37,11.945968452
miconic_graphplan/p25-09.pl,44,45,14.860134301
miconic_graphplan/p25-10.pl,56,59,19.502734319
miconic_graphplan/p26-06.pl,30,31,11.961292163
miconic_graphplan/p26-07.pl,43,48,17.490891281
miconic_graphplan/p26-08.pl,41,47,16.911254824
miconic_graphplan/p26-09.pl,38,39,15.225623145
miconic_graphplan/p26-10.pl,65,72,27.24642645
miconic_graphplan/p27-06.pl,32,35,14.239497695
miconic_graphplan/p27-07.pl,32,33,14.272433344
miconic_graphplan/p27-08.pl,53,62,24.311169062
miconic_graphplan/p27-10.pl,40,42,18.086948414
miconic_graphplan/p28-06.pl,44,49,24.909634043
miconic_graphplan/p28-07.pl,32,35,16.792032756
miconic_graphplan/p28-08.pl,44,46,25.293263459
miconic_graphplan/p28-09.pl,48,52,27.817600927
miconic_graphplan/p28-10.pl,56,62,32.826024467
miconic_graphplan/p29-06.pl,35,40,22.052082546
miconic_graphplan/p29-07.pl,30,31,19.437943352
miconic_graphplan/p29-08.pl,41,46,28.564614819
miconic_graphplan/p29-09.pl,51,53,34.717523883
miconic_graphplan/p29-10.pl,43,44,29.550213447
miconic_graphplan/p30-06.pl,43,52,32.731373423
miconic_graphplan/p30-07.pl,45,50,35.196192015
miconic_graphplan/p30-08.pl,45,56,37.100031195
miconic_graphplan/p30-09.pl,56,65,44.303429105
miconic_graphplan/p30-10.pl,57,64,44.197578586
