Problem File,Number of Steps,States Visited,
blocksworld_graphplan/p08-01.pl,8,51,1.985412923
blocksworld_graphplan/p08-02.pl,9,10,1.895900685
blocksworld_graphplan/p08-03.pl,12,98,6.199656078
blocksworld_graphplan/p08-04.pl,3,9,0.106121022
blocksworld_graphplan/p08-05.pl,10,15,0.943993092
blocksworld_graphplan/p08-06.pl,14,29,6.864022909
blocksworld_graphplan/p08-07.pl,11,24,2.949664637
blocksworld_graphplan/p08-08.pl,9,10,0.981860942
blocksworld_graphplan/p08-09.pl,9,17,3.408018085
blocksworld_graphplan/p08-10.pl,12,39,4.296288971
blocksworld_graphplan/p08-11.pl,9,29,1.541004334
blocksworld_graphplan/p08-12.pl,11,12,4.623387707
blocksworld_graphplan/p08-13.pl,10,11,1.201537564
blocksworld_graphplan/p08-14.pl,8,9,0.220791013
blocksworld_graphplan/p08-15.pl,8,24,2.001386521
blocksworld_graphplan/p08-16.pl,9,10,4.368583999
blocksworld_graphplan/p08-17.pl,9,10,0.920701616
blocksworld_graphplan/p08-18.pl,8,14,0.944759945
blocksworld_graphplan/p08-19.pl,9,12,3.9804844
blocksworld_graphplan/p08-20.pl,8,9,0.457919811
blocksworld_graphplan/p08-21.pl,7,13,0.419507464
blocksworld_graphplan/p08-22.pl,7,8,0.26646257
blocksworld_graphplan/p08-23.pl,10,19,2.089926182
blocksworld_graphplan/p08-24.pl,9,12,0.800151129
blocksworld_graphplan/p08-25.pl,12,279,37.118892968
blocksworld_graphplan/p09-01.pl,10,17,5.029992985
blocksworld_graphplan/p09-02.pl,13,79,20.985543866
blocksworld_graphplan/p09-03.pl,10,12,2.739073337
blocksworld_graphplan/p09-04.pl,11,50,31.507146265
blocksworld_graphplan/p09-05.pl,12,13,3.492492767
blocksworld_graphplan/p09-06.pl,10,17,12.795277985
blocksworld_graphplan/p09-07.pl,12,28,16.76609053
blocksworld_graphplan/p09-08.pl,11,47,4.972837057
blocksworld_graphplan/p09-09.pl,11,12,6.383815347
blocksworld_graphplan/p09-10.pl,10,13,19.780351609
blocksworld_graphplan/p09-11.pl,,,
blocksworld_graphplan/p09-12.pl,10,11,4.221155565
blocksworld_graphplan/p09-13.pl,5,6,0.567970263
blocksworld_graphplan/p09-14.pl,9,10,1.654388957
blocksworld_graphplan/p09-15.pl,13,469,114.805740613
blocksworld_graphplan/p09-16.pl,11,21,2.932442049
blocksworld_graphplan/p09-17.pl,11,113,9.302312362
blocksworld_graphplan/p09-18.pl,11,25,7.158211047
blocksworld_graphplan/p09-19.pl,12,17,4.801428108
blocksworld_graphplan/p09-20.pl,13,59,50.326128581
blocksworld_graphplan/p09-21.pl,13,58,17.437009265
blocksworld_graphplan/p09-22.pl,14,16,8.021559975
blocksworld_graphplan/p09-23.pl,11,101,24.132913695
blocksworld_graphplan/p09-24.pl,10,36,38.801945197
blocksworld_graphplan/p09-25.pl,9,30,4.42055643
blocksworld_graphplan/p10-01.pl,11,15,392.742026564
blocksworld_graphplan/p10-02.pl,13,44,194.994633094
blocksworld_graphplan/p10-03.pl,12,105,34.718950162
blocksworld_graphplan/p10-04.pl,8,9,2.656424623
blocksworld_graphplan/p10-05.pl,14,16,470.369982667
blocksworld_graphplan/p10-06.pl,13,51,19.765078009
blocksworld_graphplan/p10-07.pl,14,28,15.240940454
blocksworld_graphplan/p10-08.pl,15,85,283.520873098
blocksworld_graphplan/p10-09.pl,13,98,24.905570737
blocksworld_graphplan/p10-10.pl,15,16,477.061378681
blocksworld_graphplan/p10-11.pl,11,12,4.682084475
blocksworld_graphplan/p10-12.pl,13,14,97.917841409
blocksworld_graphplan/p10-13.pl,9,10,7.95877947
blocksworld_graphplan/p10-14.pl,13,107,104.682308498
blocksworld_graphplan/p10-15.pl,14,148,147.578719738
blocksworld_graphplan/p10-16.pl,15,17,121.755347062
blocksworld_graphplan/p10-17.pl,9,10,2.823804046
blocksworld_graphplan/p10-18.pl,16,26,80.108851355
blocksworld_graphplan/p10-19.pl,13,35,72.820304435
blocksworld_graphplan/p10-20.pl,15,312,808.746504615
blocksworld_graphplan/p10-21.pl,9,10,1.547105492
blocksworld_graphplan/p10-22.pl,13,14,16.293271996
blocksworld_graphplan/p10-23.pl,12,13,37.843391703
blocksworld_graphplan/p10-24.pl,14,31,225.34107658
blocksworld_graphplan/p10-25.pl,11,84,24.59406858
blocksworld_graphplan/p11-01.pl,14,57,77.522897332
blocksworld_graphplan/p11-02.pl,13,17,11.270763898
blocksworld_graphplan/p11-03.pl,15,27,66.121054179
blocksworld_graphplan/p11-04.pl,12,19,17.966846851
blocksworld_graphplan/p11-05.pl,11,15,10.143532786
blocksworld_graphplan/p11-06.pl,13,16,16.782789076
blocksworld_graphplan/p11-07.pl,15,42,115.288228638
blocksworld_graphplan/p11-08.pl,14,15,430.326617504
blocksworld_graphplan/p11-09.pl,16,238,91.025935858
blocksworld_graphplan/p11-11.pl,14,29,142.002262391
blocksworld_graphplan/p11-12.pl,12,15,14.939001328
blocksworld_graphplan/p11-13.pl,15,327,430.259512866
blocksworld_graphplan/p11-15.pl,14,33,29.048812435
blocksworld_graphplan/p11-16.pl,,,
blocksworld_graphplan/p11-17.pl,13,298,235.54426909
blocksworld_graphplan/p11-18.pl,16,19,35.925540746
blocksworld_graphplan/p11-19.pl,,,
blocksworld_graphplan/p11-21.pl,12,13,11.729605675
blocksworld_graphplan/p11-22.pl,14,767,179.767600588
blocksworld_graphplan/p11-24.pl,,,
